food_id,food_name_ar,food_name_en,ingredients_ar,ingredients_en,description_ar,description_en,main_category_ar,main_category_en,calorie_category,rating_avg,image_url
2739,طاجن كبدة إسكندراني,Tagine Liver Alexandrian style,"كبدة، ملح، فلفل أسود، زيت، بصل، طماطم","Liver, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من كبدة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Liver, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",لحوم,Meat,High,3.5,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2740,صينية كوسة إسكندراني,Tray Bake Zucchini Alexandrian style,"كوسة، ملح، فلفل أسود، زيت، بصل، طماطم","Zucchini, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من كوسة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Zucchini, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",نباتي,Vegetarian,Low,3.5,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2741,طعمية فراخ بالبصل,Taameya Chicken with onion,"فراخ، ملح، فلفل أسود، زيت، بصل، طماطم","Chicken, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من فراخ، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Chicken, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",دواجن,Poultry,Medium,3.7,https://upload.wikimedia.org/wikipedia/commons/b/bc/Chicken_grill.jpg
2742,أرز بسلة مشوي,Rice Peas grilled,"بسلة، ملح، فلفل أسود، زيت، بصل، طماطم","Peas, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بسلة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مشوي.","An Egyptian dish made with Peas, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مشوي style.",نباتي,Vegetarian,Low,4.4,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2743,كفتة جمبري مشوي,Kofta Shrimp grilled,"جمبري، ملح، فلفل أسود، زيت، بصل، طماطم","Shrimp, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من جمبري، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مشوي.","An Egyptian dish made with Shrimp, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مشوي style.",أسماك,Seafood,Medium,4,https://upload.wikimedia.org/wikipedia/commons/f/f3/Shrimp_grill.jpg
2744,سمك لحمة بالسمنة البلدي,Fish Beef with ghee baladi,"لحمة، ملح، فلفل أسود، زيت، بصل، طماطم","Beef, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من لحمة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالسمنة البلدي.","An Egyptian dish made with Beef, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالسمنة البلدي style.",لحوم,Meat,High,4.5,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
2745,ورق عنب سمك بيتي,Vine Leaves Fish homemade,"سمك، ملح، فلفل أسود، زيت، بصل، طماطم","Fish, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سمك، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Fish, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",أسماك,Seafood,Medium,4,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
2746,كباب بامية بلدي,Kebab Okra baladi,"بامية، ملح، فلفل أسود، زيت، بصل، طماطم","Okra, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بامية، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بلدي.","An Egyptian dish made with Okra, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بلدي style.",نباتي,Vegetarian,Low,4.6,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2747,ساندويتش سمك بيتي,Sandwich Fish homemade,"سمك، ملح، فلفل أسود، زيت، بصل، طماطم","Fish, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سمك، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Fish, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",أسماك,Seafood,Medium,4.3,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
2748,لحمة بسلة بالبصل,Beef Peas with onion,"بسلة، ملح، فلفل أسود، زيت، بصل، طماطم","Peas, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بسلة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Peas, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",نباتي,Vegetarian,Low,4.6,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
2749,فراخ بسلة بلدي,Chicken Peas baladi,"بسلة، ملح، فلفل أسود، زيت، بصل، طماطم","Peas, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بسلة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بلدي.","An Egyptian dish made with Peas, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بلدي style.",نباتي,Vegetarian,Low,4.8,https://upload.wikimedia.org/wikipedia/commons/b/bc/Chicken_grill.jpg
2750,بامية عدس بالصلصة,Okra Lentils with sauce,"عدس، ملح، فلفل أسود، زيت، بصل، طماطم","Lentils, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من عدس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Lentils, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",نباتي,Vegetarian,Low,4.4,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2751,طاجن طماطم بلدي,Tagine Tomato baladi,"طماطم، ملح، فلفل أسود، زيت، بصل، طماطم","Tomato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من طماطم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بلدي.","An Egyptian dish made with Tomato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بلدي style.",نباتي,Vegetarian,Low,4.2,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2752,فول بطاطس مقلي,Fava Beans Potato fried,"بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم","Potato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مقلي.","An Egyptian dish made with Potato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مقلي style.",نباتي,Vegetarian,Low,3.6,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2753,سلطة بسلة بالصلصة,Salad Peas with sauce,"بسلة، ملح، فلفل أسود، زيت، بصل، طماطم","Peas, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بسلة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Peas, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",نباتي,Vegetarian,Low,4.6,https://upload.wikimedia.org/wikipedia/commons/2/22/Salad_plate.jpg
2754,ساندويتش بصل في الفرن,Sandwich Onion in the oven,"بصل، ملح، فلفل أسود، زيت، بصل، طماطم","Onion, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بصل، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Onion, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",نباتي,Vegetarian,Low,4.4,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2755,ساندويتش كبدة بالسمنة البلدي,Sandwich Liver with ghee baladi,"كبدة، ملح، فلفل أسود، زيت، بصل، طماطم","Liver, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من كبدة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالسمنة البلدي.","An Egyptian dish made with Liver, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالسمنة البلدي style.",لحوم,Meat,High,3.9,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2756,أرز ثوم مشوي,Rice Garlic grilled,"ثوم، ملح، فلفل أسود، زيت، بصل، طماطم","Garlic, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من ثوم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مشوي.","An Egyptian dish made with Garlic, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مشوي style.",نباتي,Vegetarian,Low,4.3,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2757,لحمة طماطم مقلي,Beef Tomato fried,"طماطم، ملح، فلفل أسود، زيت، بصل، طماطم","Tomato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من طماطم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مقلي.","An Egyptian dish made with Tomato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مقلي style.",نباتي,Vegetarian,Low,3.9,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
2758,طاجن أرز بالبصل,Tagine Rice with onion,"أرز، ملح، فلفل أسود، زيت، بصل، طماطم","Rice, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من أرز، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Rice, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",نباتي,Vegetarian,Low,4.5,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2759,ورق عنب فول بالسمنة البلدي,Vine Leaves Fava Beans with ghee baladi,"فول، ملح، فلفل أسود، زيت، بصل، طماطم","Fava beans, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من فول، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالسمنة البلدي.","An Egyptian dish made with Fava beans, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالسمنة البلدي style.",نباتي,Vegetarian,Low,4.2,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2760,ملوخية أرز إسكندراني,Molokhia Rice Alexandrian style,"أرز، ملح، فلفل أسود، زيت، بصل، طماطم","Rice, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من أرز، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Rice, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",نباتي,Vegetarian,Low,4.8,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2761,سمك كوسة في الفرن,Fish Zucchini in the oven,"كوسة، ملح، فلفل أسود، زيت، بصل، طماطم","Zucchini, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من كوسة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Zucchini, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",نباتي,Vegetarian,Low,4.6,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
2762,محشي سجق سبايسي,Stuffed Sausage spicy,"سجق، ملح، فلفل أسود، زيت، بصل، طماطم","Sausage, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سجق، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة سبايسي.","An Egyptian dish made with Sausage, Salt, Black pepper, Oil, Onion, Tomato, prepared in a سبايسي style.",لحوم,Meat,High,4.8,https://upload.wikimedia.org/wikipedia/commons/2/29/Mahshi.jpg
2763,فراخ لحمة إسكندراني,Chicken Beef Alexandrian style,"لحمة، ملح، فلفل أسود، زيت، بصل، طماطم","Beef, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من لحمة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Beef, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",لحوم,Meat,High,3.9,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
2764,فراخ بطاطس في الفرن,Chicken Potato in the oven,"بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم","Potato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Potato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",نباتي,Vegetarian,Low,4.5,https://upload.wikimedia.org/wikipedia/commons/b/bc/Chicken_grill.jpg
2765,فتة كوسة مشوي,Fattah Zucchini grilled,"كوسة، ملح، فلفل أسود، زيت، بصل، طماطم","Zucchini, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من كوسة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مشوي.","An Egyptian dish made with Zucchini, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مشوي style.",نباتي,Vegetarian,Low,4,https://upload.wikimedia.org/wikipedia/commons/7/77/Fattah.jpg
2766,كفتة كوسة إسكندراني,Kofta Zucchini Alexandrian style,"كوسة، ملح، فلفل أسود، زيت، بصل، طماطم","Zucchini, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من كوسة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Zucchini, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",نباتي,Vegetarian,Low,4.3,https://upload.wikimedia.org/wikipedia/commons/7/77/Fattah.jpg
2767,فتة سمك بلدي,Fattah Fish baladi,"سمك، ملح، فلفل أسود، زيت، بصل، طماطم","Fish, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سمك، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بلدي.","An Egyptian dish made with Fish, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بلدي style.",أسماك,Seafood,Medium,4.1,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
2768,سمك بصل بلدي,Fish Onion baladi,"بصل، ملح، فلفل أسود، زيت، بصل، طماطم","Onion, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بصل، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بلدي.","An Egyptian dish made with Onion, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بلدي style.",نباتي,Vegetarian,Low,3.9,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
2769,فول طماطم بالسمنة البلدي,Fava Beans Tomato with ghee baladi,"طماطم، ملح، فلفل أسود، زيت، بصل، طماطم","Tomato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من طماطم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالسمنة البلدي.","An Egyptian dish made with Tomato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالسمنة البلدي style.",نباتي,Vegetarian,Low,4.6,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2770,بامية بسلة مشوي,Okra Peas grilled,"بسلة، ملح، فلفل أسود، زيت، بصل، طماطم","Peas, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بسلة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مشوي.","An Egyptian dish made with Peas, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مشوي style.",نباتي,Vegetarian,Low,3.9,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2771,فول بطاطس بلدي,Fava Beans Potato baladi,"بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم","Potato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بلدي.","An Egyptian dish made with Potato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بلدي style.",نباتي,Vegetarian,Low,4.2,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2772,سلطة فراخ في الفرن,Salad Chicken in the oven,"فراخ، ملح، فلفل أسود، زيت، بصل، طماطم","Chicken, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من فراخ، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Chicken, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",دواجن,Poultry,Medium,3.6,https://upload.wikimedia.org/wikipedia/commons/b/bc/Chicken_grill.jpg
2773,ساندويتش طماطم مشوي,Sandwich Tomato grilled,"طماطم، ملح، فلفل أسود، زيت، بصل، طماطم","Tomato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من طماطم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مشوي.","An Egyptian dish made with Tomato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مشوي style.",نباتي,Vegetarian,Low,4.8,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2774,سمك بسلة بيتي,Fish Peas homemade,"بسلة، ملح، فلفل أسود، زيت، بصل، طماطم","Peas, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بسلة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Peas, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",نباتي,Vegetarian,Low,3.7,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
2775,ساندويتش جمبري بلدي,Sandwich Shrimp baladi,"جمبري، ملح، فلفل أسود، زيت، بصل، طماطم","Shrimp, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من جمبري، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بلدي.","An Egyptian dish made with Shrimp, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بلدي style.",أسماك,Seafood,Medium,3.9,https://upload.wikimedia.org/wikipedia/commons/f/f3/Shrimp_grill.jpg
2776,شوربة سبانخ بيتي,Soup Spinach homemade,"سبانخ، ملح، فلفل أسود، زيت، بصل، طماطم","Spinach, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سبانخ، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Spinach, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",نباتي,Vegetarian,Low,4.9,https://upload.wikimedia.org/wikipedia/commons/f/fa/Lentil_soup.jpg
2777,ورق عنب بسلة في الفرن,Vine Leaves Peas in the oven,"بسلة، ملح، فلفل أسود، زيت، بصل، طماطم","Peas, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بسلة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Peas, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",نباتي,Vegetarian,Low,4.7,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2778,مكرونة ثوم مشوي,Pasta Garlic grilled,"ثوم، ملح، فلفل أسود، زيت، بصل، طماطم","Garlic, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من ثوم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مشوي.","An Egyptian dish made with Garlic, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مشوي style.",نباتي,Vegetarian,Low,3.5,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2779,ورق عنب أرز بلدي,Vine Leaves Rice baladi,"أرز، ملح، فلفل أسود، زيت، بصل، طماطم","Rice, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من أرز، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بلدي.","An Egyptian dish made with Rice, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بلدي style.",نباتي,Vegetarian,Low,4.1,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2780,فتة ثوم في الفرن,Fattah Garlic in the oven,"ثوم، ملح، فلفل أسود، زيت، بصل، طماطم","Garlic, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من ثوم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Garlic, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",نباتي,Vegetarian,Low,4.4,https://upload.wikimedia.org/wikipedia/commons/7/77/Fattah.jpg
2781,طاجن بطاطس بيتي,Tagine Potato homemade,"بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم","Potato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Potato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",نباتي,Vegetarian,Low,3.8,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2782,لحمة طماطم بالبصل,Beef Tomato with onion,"طماطم، ملح، فلفل أسود، زيت، بصل، طماطم","Tomato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من طماطم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Tomato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",نباتي,Vegetarian,Low,4.2,https://upload.wikimedia.org/wikipedia/commons/4/4f/Kebab.jpg
2783,طعمية كبدة بالصلصة,Taameya Liver with sauce,"كبدة، ملح، فلفل أسود، زيت، بصل، طماطم","Liver, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من كبدة، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالصلصة.","An Egyptian dish made with Liver, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالصلصة style.",لحوم,Meat,High,4.2,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2784,شوربة بامية بلدي,Soup Okra baladi,"بامية، ملح، فلفل أسود، زيت، بصل، طماطم","Okra, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بامية، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بلدي.","An Egyptian dish made with Okra, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بلدي style.",نباتي,Vegetarian,Low,4,https://upload.wikimedia.org/wikipedia/commons/f/fa/Lentil_soup.jpg
2785,ساندويتش بطاطس بالسمنة البلدي,Sandwich Potato with ghee baladi,"بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم","Potato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بطاطس، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالسمنة البلدي.","An Egyptian dish made with Potato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالسمنة البلدي style.",نباتي,Vegetarian,Low,3.8,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2786,سمك سمك بيتي,Fish Fish homemade,"سمك، ملح، فلفل أسود، زيت، بصل، طماطم","Fish, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سمك، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بيتي.","An Egyptian dish made with Fish, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بيتي style.",أسماك,Seafood,Medium,4.5,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
2787,فتة سمك إسكندراني,Fattah Fish Alexandrian style,"سمك، ملح، فلفل أسود، زيت، بصل، طماطم","Fish, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سمك، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Fish, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",أسماك,Seafood,Medium,4.9,https://upload.wikimedia.org/wikipedia/commons/1/11/Grilled_fish.jpg
2788,فراخ طماطم في الفرن,Chicken Tomato in the oven,"طماطم، ملح، فلفل أسود، زيت، بصل، طماطم","Tomato, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من طماطم، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة في الفرن.","An Egyptian dish made with Tomato, Salt, Black pepper, Oil, Onion, Tomato, prepared in a في الفرن style.",نباتي,Vegetarian,Low,4.2,https://upload.wikimedia.org/wikipedia/commons/b/bc/Chicken_grill.jpg
2789,محشي بامية بالبصل,Stuffed Okra with onion,"بامية، ملح، فلفل أسود، زيت، بصل، طماطم","Okra, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من بامية، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة بالبصل.","An Egyptian dish made with Okra, Salt, Black pepper, Oil, Onion, Tomato, prepared in a بالبصل style.",نباتي,Vegetarian,Low,4.8,https://upload.wikimedia.org/wikipedia/commons/2/29/Mahshi.jpg
2790,سلطة سجق إسكندراني,Salad Sausage Alexandrian style,"سجق، ملح، فلفل أسود، زيت، بصل، طماطم","Sausage, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سجق، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة إسكندراني.","An Egyptian dish made with Sausage, Salt, Black pepper, Oil, Onion, Tomato, prepared in a إسكندراني style.",لحوم,Meat,High,4.8,https://upload.wikimedia.org/wikipedia/commons/2/22/Salad_plate.jpg
2791,طعمية سجق مشوي,Taameya Sausage grilled,"سجق، ملح، فلفل أسود، زيت، بصل، طماطم","Sausage, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من سجق، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مشوي.","An Egyptian dish made with Sausage, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مشوي style.",لحوم,Meat,High,4.2,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
2792,طاجن فول مشوي,Tagine Fava Beans grilled,"فول، ملح، فلفل أسود، زيت، بصل، طماطم","Fava beans, Salt, Black pepper, Oil, Onion, Tomato","طبق مصري يتكون من فول، ملح، فلفل أسود، زيت، بصل، طماطم ويُحضّر بطريقة مشوي.","An Egyptian dish made with Fava beans, Salt, Black pepper, Oil, Onion, Tomato, prepared in a مشوي style.",نباتي,Vegetarian,Low,4.1,https://upload.wikimedia.org/wikipedia/commons/6/65/Egyptian_food.jpg
